Model,Adipose,Adrenal,Artery,Brain,Esophagus,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas,Pituitary,Salivary,Skin,Stomach,Thyroid,Conventional
NLGN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NME1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NME3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMNAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMRK2,0,0,0,0,0,-0.1145754,0,0,0,0,0,0,0,0,0,0,0,0,0
NMT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOMO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOP56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTCH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTCH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPHS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPHS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPPB,0,0,0,0,0,0.29553082,0,0,0,0,0,0,0,0,0,0,0,0,0.03419377
NPPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002321683
NPTX1,0,0,0,0.1262688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPTX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8478529,0,0,0,0,0
NPTXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRGN,0,0,0,0.06455065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRXN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSFL1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5C1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5C3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945772
NTproBNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05153509
NTRK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTRK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUCB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUP50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPE4,0,0,0,0,0,0,0,-0.04728911,0,0,0,0,0,0,0,0,0,0,0
NXPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBP2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38498046,0,0,0,-0.01402636
OFD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMG,0,0,0,-0.05518947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01645977
OMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPHN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPLAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORM1,0,0,0,0,0,0,0,0,0,0.01131941,0,0,0,0,0,0,0,0,0
OSBPL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSM,0,0,0,0,0,0,-0.06594509,0,0,0,0,0,0,0,0,0,0,0,0
OSMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTN,0,0,0,0.000393244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTOA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTUD6B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTUD7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXCT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OXT,0,0,0,-0.003282182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4HB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACS2,0,0,0,-0.01321379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADI4,0,0,0,0,0,0,0.01000247,0,0,0,0,0,0,0,0,0,0,0,0
PAEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFAH1B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFAH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAIP2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAMR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAXX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBXIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCBD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDHB15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCSK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCSK9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCYT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD1LG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE4D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDGFRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDIA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDIA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDIA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDIA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDLIM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDLIM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDRG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDXDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDZD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDZK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PECR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PENK,0,0,0,0.1408918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PER3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF4,0,0,0,0,0,0,0.04231255,0,0,0,0,0,0,0,0,0,0,0,0
PFDN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFDN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFDN6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFKFB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082045,0,0
PGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGLYRP1,0,0,0,0,0,0,0.0106783,0,0,0,0,0,0,0,0,0,0,0,0
PGLYRP2,0,0,0,0,0,0,0,0,0,0.02887324,0,0,0,0,0,0,0,0,0
PGLYRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHACTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHOSPHO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYKPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIBF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3IP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIKFYVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PILRA,0,0,0,0,0,0,0.1551647,0,0,0,0,0,0,0,0,0,0,0,0
PILRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINLYP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002459464
PITHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G1B,0,0,0,0,0,0,0,0,0,0,0,0,-0.52736717,0,0,0,0,0,-0.02909843
PLA2G2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07154646
PLAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003257035
PLCB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLG,0,0,0,0,0,0,0,0,0,-0.06270592,0,0,0,0,0,0,0,0,0
PLIN1,-0.07931385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLIN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLPBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLSCR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM20D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006639712
PMCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMVK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNLIP,0,0,0,0,0,0,0,0,0,0,0,0,-0.1402386,0,0,0,0,0,0
PNLIPRP1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01551628,0,0,0,0,0,-0.02418156
PNLIPRP2,0,0,0,0,0,0,0,0,0,0,0,0,0.001219381,0,0,0,0,0,0
PNMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNMA2,0,0,0,0.01949844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000927453
PODXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PODXL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POF1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3523308,0,0,0
POLR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2F,0,0,0,0.1212267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02176535,0,0,0,0,0
PON1,0,0,0,0,0,0,0,0,0,-0.1991653,0,0,0,0,0,0,0,0,0
PON2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PON3,0,0,0,0,0,0,0,0,0,-0.1847586,0,0,0,0,0,0,0,0,0
POSTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPBP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPCDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPM1F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPME1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R14D,0,0,0,0,0,0,0,-0.02255993,0,0,0,0,0,0,0,0,0,0,0
PPP1R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R9B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP2R5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP3R1,0,0,0,0.0032334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPY,0,0,0,0,0,0,0,0,0,0,0,0,0.1194456,0,0,0,0,0,0
PQBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRELP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRG2,0,0,0,0,0,0,0.4813809,0,0,0,0,0,0,0,0,0,0,0,0
PRG3,0,0,0,0,0,0,-0.3508222,0,0,0,0,0,0,0,0,0,0,0,0
PRKAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRL,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06539914,0,0,0,0,0
PRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,0,0,0,0,0,0,0,0,0,-0.1948182,0,0,0,0,0,0,0,0,0
PROCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747623,0,0,0,0
PRR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05372839
PRSS2,0,0,0,0,0,0,0,0,0,0,0,0,0.516706,0,0,0,0,0,0
PRSS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRSS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03214775
PRTFDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRTN3,0,0,0,0,0,0,-0.01849294,0,0,0,0,0,0,0,0,0,0,0,0
PRUNE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSAPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166826,0,0,0
PSCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004752918
PSG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008369019
PSIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSME1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSME2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSMG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007409402
PSRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
